,yobi_code,tokubetsu_kyoso_bango,kyosomei_hondai,kyosomei_fukudai,kyosomei_kakkonai,kyosomei_hondai_eur,kyosomei_fukudai_eur,kyosomei_kakkonai_eur,kyosomei_ryakusho_10,kyosomei_ryakusho_6,kyosomei_ryakusho_3,kyosomei_kubun,jusho_kaiji,grade_code,grade_code_henkomae,kyoso_shubetsu_code,kyoso_kigo_code,juryo_shubetsu_code,kyoso_joken_code_2sai,kyoso_joken_code_3sai,kyoso_joken_code_4sai,kyoso_joken_code_5sai_ijo,kyoso_joken_code,kyoso_joken_meisho,kyori,kyori_henkomae,track_code,track_code_henkomae,course_kubun,course_kubun_henkomae,honshokin,honshokin_henkomae,fukashokin,fukashokin_henkomae,hasso_jikoku,hasso_jikoku_henkomae,toroku_tosu,shusso_tosu,nyusen_tosu,tenko_code,babajotai_code_shiba,babajotai_code_dirt,lap_time,shogai_mile_time,zenhan_3f,zenhan_4f,kohan_3f,kohan_4f,corner_tsuka_juni_1,corner_tsuka_juni_2,corner_tsuka_juni_3,corner_tsuka_juni_4,record_koshin_kubun,group
73,3,0000,馬追賞　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,馬追賞　　　　　　　,馬追賞　　　,馬追賞,0,000, , ,11,000,0,000,000,000,000,000,２歳　　　　四　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,  ,  ,00022000000088000000550000003300000022000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1630,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-3
74,3,0000,ムササビ賞　　　　　　　　　　　　　　　　　　　　　　　　　,川崎スプリントシリーズ　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,ムササビ賞　　　　　,ムササビ賞　,ムササ,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ３　　　　　　　　　　　　　選定馬　　　　　　　　　,0900,0000,23,00,  ,  ,00008000000032000000200000001200000008000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1700,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-4
75,3,0000,小町特別　　　　　　　　　　　　　　　　　　　　　　　　　　,川崎ヴィーナスシリーズ　　　　　　　　　　　　　　　　　　　,ローレル賞トライアル　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,小町特別　　　　　　,小町特別　　,小町特,0,000,E, ,11,XB0,2,000,000,000,000,000,２歳　　　　　　　　　　　　　　　　　　　　　　　　　　　　,1500,0000,23,00,  ,  ,00035000000140000000875000005250000035000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1730,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-5
76,3,0000,秋雷賞　　　　　　　　　　　　　　　　　　　　　　　　　　　,川崎スプリントシリーズ　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,秋雷賞　　　　　　　,秋雷賞　　　,秋雷賞,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ２　　　　　　　　　　　　　選定馬　　　　　　　　　,0900,0000,23,00,  ,  ,00010000000040000000250000001500000010000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1800,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-6
77,3,0000,団子菊賞　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,団子菊賞　　　　　　,団子菊賞　　,団子菊,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ１　七　Ｃ１　八　　　　　　　　　　　　　　　　　　,1500,0000,23,00,  ,  ,00012000000048000000300000001800000012000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1830,0000,14,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-7
78,3,0000,禊萩賞　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,禊萩賞　　　　　　　,禊萩賞　　　,禊萩賞,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｃ１　七　Ｃ１　八　　　　　　　　　　　　　　　　　　,1400,0000,23,00,  ,  ,00012000000048000000300000001800000012000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1905,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-8
79,3,0000,才華爛発賞　　　　　　　　　　　　　　　　　　　　　　　　　,川崎スプリントシリーズ　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,才華爛発賞　　　　　,才華爛発賞　,才華爛,0,000, , ,49,000,0,000,000,000,000,000,　　　Ｂ２　　　Ｂ３　　　　　　　　選定馬　　　　　　　　　,0900,0000,23,00,  ,  ,00024000000096000000600000003600000024000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1940,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-9
80,3,0000,かながわ畜産物フェア２０２３賞　　　　　　　　　　　　　　　,川崎２０００シリーズ　笑顔あふれる「うま　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,かながわ畜産物フェア,かながわ畜産,かなが,0,000,E, ,49,000,2,000,000,000,000,000,　　　Ａ２　　　以下　　　　　　　　選定馬　　　　　　　　　,2000,0000,23,00,  ,  ,00040000000160000001000000006000000040000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,2015,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-10
81,3,0000,御成特別　　　　　　　　　　　　　　　　　　　　　　　　　　,スパーキングナイター　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,御成特別　　　　　　,御成特別　　,御成特,0,000,E, ,12,000,0,000,000,000,000,000,３歳　　　　三　　　　　　　　　　　  70.0万以上 123.0万未満,1400,0000,23,00,  ,  ,00012000000048000000300000001800000012000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,2050,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-45-11
82,3,0000,市川さん佐々木さん御結婚祝　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,市川さん佐々木さん御,市川さん佐々,市川さ,0,000, , ,04,030,8,000,000,000,000,000,　　　Ｃ２－２　　　　　　　　　　　      　　　 110.0万未満,0200,0000,90,00,  ,  ,00002400000009100000052000000280000001900000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1440,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-1
83,3,0000,圭介・直子結婚２５周年記念　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,圭介直子結婚２５周年,圭介直子結婚,圭介直,0,000, , ,01,000,8,000,000,000,000,000,２歳　Ｄ　－６　　　　　　　　　　　　　　　　　　　　　　　,0200,0000,90,00,  ,  ,00002400000009100000052000000280000001900000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1510,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-2
84,3,0000,直子・ぷーすけ　永遠に・・　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,直子ぷーすけ永遠に　,直子ぷーすけ,直子ぷ,0,000, , ,01,000,8,000,000,000,000,000,２歳　Ｄ　－４　　　　　　　　　　　　　　　　　　　　　　　,0200,0000,90,00,  ,  ,00002400000009100000052000000280000001900000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1540,0000,08,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-3
85,3,0000,走れ新吾、万由子、千尋杯　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,走れ新吾、万由子、千,走れ新吾、万,走れ新,0,000, , ,01,030,8,000,000,000,000,000,２歳　Ｃ　－７　　　　　　　　　　　　　　　　　　　　　　　,0200,0000,90,00,  ,  ,00002700000010200000059000000320000002100000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1615,0000,07,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-4
86,3,0000,あっこ山ちゃん新婚旅行記念　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,あっこ山ちゃん新婚旅,あっこ山ちゃ,あっこ,0,000, , ,04,000,8,000,000,000,000,000,　　　Ｃ１－１　　　　　　　　　　　      　　　 280.0万未満,0200,0000,90,00,  ,  ,00002400000009100000052000000280000001900000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1645,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-5
87,3,0000,今年の誕生日は祝日だ！　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,今年の誕生日は祝日だ,今年の誕生日,今年の,0,000, , ,04,000,8,000,000,000,000,000,　　　Ｃ１－５　　　　　　　　　　　      　　　 210.0万未満,0200,0000,90,00,  ,  ,00002400000009100000052000000280000001900000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1720,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-6
88,3,0000,＠おさむすチャンネル記念　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,＠おさむすチャンネル,＠おさむすチ,＠おさ,0,000, , ,01,000,8,000,000,000,000,000,２歳　Ｂ　－４　　　　　　　　　　　　　　　　　　　　　　　,0200,0000,90,00,  ,  ,00003100000011700000068000000370000002400000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1750,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-7
89,3,0000,さむくんふみちゃん来場記念　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,さむくんふみちゃん来,さむくんふみ,さむく,0,000, , ,04,000,8,000,000,000,000,000,　　　Ａ２－３　　　　　　　　　　　      　　　1000.0万未満,0200,0000,90,00,  ,  ,00004000000015200000088000000480000003200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1825,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-8
90,3,0000,西森茂６１歳誕生日前夜記念　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,西森茂６１歳誕生日前,西森茂６１歳,西森茂,0,000, , ,04,000,8,000,000,000,000,000,　　　Ｂ４－８　　　　　　　　　　　      　　　 350.0万未満,0200,0000,90,00,  ,  ,00002700000010200000059000000320000002100000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1855,0000,09,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-9
91,3,0000,光莉かがやく日を待つ　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,光莉かがやく日を待つ,光莉かがやく,光莉か,0,000, , ,04,000,8,000,000,000,000,000,　　　Ｂ１－４　　　　　　　　　　　      　　　 550.0万未満,0200,0000,90,00,  ,  ,00003500000013300000077000000420000002800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1930,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-10
92,3,0000,疾風賞　　　　　　　　　　　　　　　　　　　　　　　　　　　,極東警備保障杯　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,疾風賞　　　　　　　,疾風賞　　　,疾風賞,0,013,E, ,04,C00,3,000,000,000,000,000,３歳上　　　　　　　　　　　　　　　　　　　　　　　　　　　,0200,0000,90,00,  ,  ,00006000000022800000132000000720000004800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,2005,0000,08,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-11
93,3,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,04,000,8,000,000,000,000,000,　　　Ｂ３－５　　　　　　　　　　　      　　　 350.0万未満,0200,0000,90,00,  ,  ,00002700000010200000059000000320000002100000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,2040,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1009-83-12
94,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,11,000,9,000,000,000,000,000,２歳　未勝利　　　　　　　　　　　　　　　　　　　　　　　　,1100,0000,26,00,  ,  ,00005000000014000000105000000700000003500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1445,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-1
95,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,公益社団法人日本軽種馬協会協賛　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,11,020,9,000,000,000,000,000,２歳　未勝利　　　　　　　　　　　　　　　　　　　　　　　　,1000,0000,26,00,  ,  ,00005000000014000000105000000700000003500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1515,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-2
96,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,3,000,000,000,000,000,　　　Ｃ４－３　　　　　　　　　　　　　　　　　　　　　　　,1600,0000,24,00,  ,  ,00004000000011200000084000000560000002800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1545,0000,10,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-3
97,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,3,000,000,000,000,000,　　　Ｃ４－３　　　　　　　　　　　　　　　　　　　　　　　,1700,0000,26,00,  ,  ,00004000000011200000084000000560000002800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1620,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-4
98,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,11,000,9,000,000,000,000,000,２歳　　　　３　　　　　　　　　　　　　　　　　　　　　　　,1000,0000,26,00,  ,  ,00006000000016800000126000000840000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1650,0000,08,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-5
99,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,3,000,000,000,000,000,　　　Ｃ４－２　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,26,00,  ,  ,00004000000011200000084000000560000002800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1720,0000,08,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-6
100,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,3,000,000,000,000,000,　　　Ｃ３－２　Ｃ４－１　　　　　　　　　　　　　　　　　　,1000,0000,26,00,  ,  ,00004000000011200000084000000560000002800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1750,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-7
101,5,0000,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,　　　　　　　　　　,　　　　　　,　　　,0,000, , ,49,000,3,000,000,000,000,000,　　　Ｃ３－２　Ｃ４－１　　　　　　　　　　　　　　　　　　,1700,0000,26,00,  ,  ,00004000000011200000084000000560000002800000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1820,0000,11,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-8
102,5,0000,トルマリン特別　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,トルマリン特別　　　,トルマリン特,トルマ,0,000,E, ,11,000,2,000,000,000,000,000,２歳　ＯＰ　　　　　　　　　　　　　　　　　　　　　　　　　,1000,0000,26,00,  ,  ,00010000000028000000210000001400000007000000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1855,0000,08,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-9
103,5,0000,キンモクセイ特別　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,キンモクセイ特別　　,キンモクセイ,キンモ,0,000,E, ,49,000,2,000,000,000,000,000,　　　Ｂ１－２　　　　　　　　　　　　　　　　　　　　　　　,1200,0000,26,00,  ,  ,00006000000016800000126000000840000004200000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1930,0000,12,00,00,0,0,0,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,2023-1010-30-10
