,record_id,data_kubun,data_sakusei_nengappi,kaisai_nen,kaisai_tsukihi,keibajo_code,kaisai_kai,kaisai_nichime,race_bango,wakuban,umaban,ketto_toroku_bango,bamei,umakigo_code,seibetsu_code,hinshu_code,moshoku_code,barei,tozai_shozoku_code,chokyoshi_code,chokyoshimei_ryakusho,banushi_code,banushimei,fukushoku_hyoji,yobi_1,futan_juryo,futan_juryo_henkomae,blinker_shiyo_kubun,yobi_2,kishu_code,kishu_code_henkomae,kishumei_ryakusho,kishumei_ryakusho_henkomae,kishu_minarai_code,kishu_minarai_code_henkomae,bataiju,zogen_fugo,zogen_sa,ijo_kubun_code,nyusen_juni,kakutei_chakujun,dochaku_kubun,dochaku_tosu,soha_time,chakusa_code_1,chakusa_code_2,chakusa_code_3,corner_1,corner_2,corner_3,corner_4,tansho_odds,tansho_ninkijun,kakutoku_honshokin,kakutoku_fukashokin,yobi_3,yobi_4,kohan_4f_x,kohan_3f_x,aiteuma_joho_1,aiteuma_joho_2,aiteuma_joho_3,time_sa,record_koshin_kubun_x,mining_kubun,yoso_soha_time,yoso_gosa_plus,yoso_gosa_minus,yoso_juni,kyakushitsu_hantei,group,yobi_code,tokubetsu_kyoso_bango,kyosomei_hondai,kyosomei_fukudai,kyosomei_kakkonai,kyosomei_hondai_eur,kyosomei_fukudai_eur,kyosomei_kakkonai_eur,kyosomei_ryakusho_10,kyosomei_ryakusho_6,kyosomei_ryakusho_3,kyosomei_kubun,jusho_kaiji,grade_code,grade_code_henkomae,kyoso_shubetsu_code,kyoso_kigo_code,juryo_shubetsu_code,kyoso_joken_code_2sai,kyoso_joken_code_3sai,kyoso_joken_code_4sai,kyoso_joken_code_5sai_ijo,kyoso_joken_code,kyoso_joken_meisho,kyori,kyori_henkomae,track_code,track_code_henkomae,course_kubun,course_kubun_henkomae,honshokin,honshokin_henkomae,fukashokin,fukashokin_henkomae,hasso_jikoku,hasso_jikoku_henkomae,toroku_tosu,shusso_tosu,nyusen_tosu,tenko_code,babajotai_code_shiba,babajotai_code_dirt,lap_time,shogai_mile_time,zenhan_3f,zenhan_4f,kohan_3f_y,kohan_4f_y,corner_tsuka_juni_1,corner_tsuka_juni_2,corner_tsuka_juni_3,corner_tsuka_juni_4,record_koshin_kubun_y,zogen_ryou
638,SE,2,20231007,2023,1009,35,08,05,04,3,03,2020103546,クエイヴァー　　　　　　　　　　　　,00,2,1,01,03,3,05481,瀬戸幸一,893033,会田　裕一　　　　　　　　　　　　　　　　　　　　　　　　　　　,紫，黒縦縞，白袖紫一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05571,00000,菅原辰徳,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4,3,0000,テレトラック石鳥谷２周年記念　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,テレトラック石鳥谷２,テレトラック,テレト,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　六　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1320,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
639,SE,2,20231007,2023,1009,35,08,05,04,5,05,2020104064,ラストサミット　　　　　　　　　　　,00,2,1,07,03,3,05217,佐々木由,000000,武田興業　　　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，赤縦縞，袖黄一本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05183,00000,南郷家全,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4,3,0000,テレトラック石鳥谷２周年記念　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,テレトラック石鳥谷２,テレトラック,テレト,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　六　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1320,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
640,SE,2,20231007,2023,1009,35,08,05,04,6,07,2020105817,アルムダウン　　　　　　　　　　　　,00,2,1,04,03,3,20477,佐藤祐司,000000,北原　大史　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤縦縞，黒袖赤一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,510,000,0,0,21346,00000,佐々木志,　　　　,3,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4,3,0000,テレトラック石鳥谷２周年記念　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,テレトラック石鳥谷２,テレトラック,テレト,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　六　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1320,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
641,SE,2,20231007,2023,1009,35,08,05,04,7,09,2020106354,バンクサイド　　　　　　　　　　　　,00,1,1,03,03,3,20665,橘友和　,333031,大田　恭充　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05577,00000,岩本怜　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4,3,0000,テレトラック石鳥谷２周年記念　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,テレトラック石鳥谷２,テレトラック,テレト,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　六　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1320,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
642,SE,2,20231007,2023,1009,35,08,05,04,1,01,2020106411,フェルマータ　　　　　　　　　　　　,00,1,1,03,03,3,20665,橘友和　,530033,星野　隆男　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，赤袖，白星散　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05462,00000,大坪慎　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4,3,0000,テレトラック石鳥谷２周年記念　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,テレトラック石鳥谷２,テレトラック,テレト,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　六　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1320,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
643,SE,2,20231007,2023,1009,35,08,05,04,7,08,2020106670,ヴィクトリアスカイ　　　　　　　　　,00,2,1,07,03,3,05217,佐々木由,826033,欠畑　圭一　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，桃一文字　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05119,00000,阿部英俊,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4,3,0000,テレトラック石鳥谷２周年記念　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,テレトラック石鳥谷２,テレトラック,テレト,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　六　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1320,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
644,SE,2,20231007,2023,1009,35,08,05,05,4,04,2014106008,キセキノホシ　　　　　　　　　　　　,00,3,1,03,09,3,05199,佐藤敏彦,228031,小橋　亮太　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，赤袖，白星散　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05462,00000,大坪慎　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
645,SE,2,20231007,2023,1009,35,08,05,05,1,01,2017102555,ツルマルオーソ　　　　　　　　　　　,00,1,1,01,06,3,05157,及川良春,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，白袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05087,00000,関本淳　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
646,SE,2,20231007,2023,1009,35,08,05,05,6,06,2018100364,ボルドーアラン　　　　　　　　　　　,00,1,1,04,05,3,05217,佐々木由,000000,シグラップ・マネジメ　　　　　　　　　　　　　　　　　　　　　　,青，桃一文字　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05119,00000,阿部英俊,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
647,SE,2,20231007,2023,1009,35,08,05,05,6,07,2018104006,シャドーボール　　　　　　　　　　　,00,1,1,04,05,3,05709,千葉博次,000000,下川　欣一　　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，桃ダイヤモンド，桃袖黒一本輪　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05560,00000,小林凌　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
648,SE,2,20231007,2023,1009,35,08,05,05,7,09,2019105961,タイセイナトゥーラ　　　　　　　　　,00,2,1,04,04,3,05417,佐藤雅彦,000000,太田　浩彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，青一本輪，袖青縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05591,00000,塚本涼人,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
649,SE,2,20231007,2023,1009,35,08,05,05,2,02,2020100372,ハイネス　　　　　　　　　　　　　　,00,2,1,03,03,3,20645,小林俊彦,274008,佐藤　壽男　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤縦縞，黒袖赤一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,510,000,0,0,21346,00000,佐々木志,　　　　,3,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
650,SE,2,20231007,2023,1009,35,08,05,05,3,03,2020102217,アラタマシップ　　　　　　　　　　　,00,2,1,01,03,3,05157,及川良春,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,赤，白襷，白袖赤二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05294,00000,村上忍　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
651,SE,2,20231007,2023,1009,35,08,05,05,5,05,2020104200,タナマッキー　　　　　　　　　　　　,00,2,1,03,03,3,05417,佐藤雅彦,126031,田中　俊彰　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白星散，袖白二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05542,00000,高松亮　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
652,SE,2,20231007,2023,1009,35,08,05,05,7,08,2020106138,アークワルツ　　　　　　　　　　　　,00,2,1,03,03,3,05720,伊藤和忍,332803,アークフロンティア　　　　　　　　　　　　　　　　　　　　　　　,白，青襷，桃袖　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05463,00000,高橋悠里,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
653,SE,2,20231007,2023,1009,35,08,05,05,8,11,2020106214,アセットミューズ　　　　　　　　　　,00,2,1,01,03,3,05555,三野宮通,000000,中澤　加那子　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05577,00000,岩本怜　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
654,SE,2,20231007,2023,1009,35,08,05,05,8,10,2020109033,ストラダーレ　　　　　　　　　　　　,00,1,1,03,03,3,05762,千葉幸喜,000000,藤元　厚雄　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤星散，赤袖白縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,20439,00000,高野誠毅,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5,3,0000,いわて牛を食べて応援！賞　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,                                                                                                                        ,                                                                                                                        ,                                                                                                                        ,いわて牛を食べて応援,いわて牛を食,いわて,0,000,0, ,49,0,0,000,000,000,000,000,　　　Ｃ２　五　　　　　　　　　　　　　　　　　　　　　　　,1400,0000,23,00,0,  ,00003500000012300000070000000460000002500000000000000000,0000000000000000000000000000000000000000,0000000000000000000000000000000000000000,000000000000000000000000,1355,0000,11,,00,,0,,000000000000000000000000000000000000000000000000000000000000000000000000000,0000,000,000,000,000,00                                                                      ,00                                                                      ,00                                                                      ,00                                                                      ,0,
