,record_id,data_kubun,data_sakusei_nengappi,kaisai_nen,kaisai_tsukihi,keibajo_code,kaisai_kai,kaisai_nichime,race_bango,wakuban,umaban,ketto_toroku_bango,bamei,umakigo_code,seibetsu_code,hinshu_code,moshoku_code,barei,tozai_shozoku_code,chokyoshi_code,chokyoshimei_ryakusho,banushi_code,banushimei,fukushoku_hyoji,yobi_1,futan_juryo,futan_juryo_henkomae,blinker_shiyo_kubun,yobi_2,kishu_code,kishu_code_henkomae,kishumei_ryakusho,kishumei_ryakusho_henkomae,kishu_minarai_code,kishu_minarai_code_henkomae,bataiju,zogen_fugo,zogen_sa,ijo_kubun_code,nyusen_juni,kakutei_chakujun,dochaku_kubun,dochaku_tosu,soha_time,chakusa_code_1,chakusa_code_2,chakusa_code_3,corner_1,corner_2,corner_3,corner_4,tansho_odds,tansho_ninkijun,kakutoku_honshokin,kakutoku_fukashokin,yobi_3,yobi_4,kohan_4f,kohan_3f,aiteuma_joho_1,aiteuma_joho_2,aiteuma_joho_3,time_sa,record_koshin_kubun,mining_kubun,yoso_soha_time,yoso_gosa_plus,yoso_gosa_minus,yoso_juni,kyakushitsu_hantei,group
627,SE,2,20231007,2023,1009,35,08,05,03,8,09,2020105528,ヒナヒナ　　　　　　　　　　　　　　,00,2,1,03,03,3,05685,板垣吉則,933033,小林　由明　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，黒縦縞，黒袖黄二本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,20424,00000,坂口裕一,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-3
628,SE,2,20231007,2023,1009,35,08,05,03,7,08,2020105590,ヤマニンアルマーレ　　　　　　　　　,00,2,1,04,03,3,05029,伊藤和　,643031,土井　久美子　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤星散，赤袖白縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,20439,00000,高野誠毅,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-3
629,SE,2,20231007,2023,1009,35,08,05,03,8,10,2020105788,マイネルペルセウス　　　　　　　　　,00,1,1,01,03,3,20665,橘友和　,000000,楊　明翰　　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白星散，袖白二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05542,00000,高松亮　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-3
630,SE,2,20231007,2023,1009,35,08,05,03,1,01,2020105943,キッカケ　　　　　　　　　　　　　　,00,2,1,03,03,3,05481,瀬戸幸一,504031,長島　利治　　　　　　　　　　　　　　　　　　　　　　　　　　　,紫，黒縦縞，白袖紫一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05571,00000,菅原辰徳,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-3
631,SE,2,20231007,2023,1009,35,08,05,03,3,03,2020107052,ライヴビネガー　　　　　　　　　　　,00,1,1,03,03,3,05683,菅原勲　,214033,澤田　孝之　　　　　　　　　　　　　　　　　　　　　　　　　　　,赤，白襷，白袖赤二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05294,00000,村上忍　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-3
632,SE,2,20231007,2023,1009,35,08,05,03,6,06,2020109043,ホビイスト　　　　　　　　　　　　　,00,1,1,01,03,3,20506,櫻田浩樹,620008,永田　壯一　　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，赤縦縞，袖黄一本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05183,00000,南郷家全,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-3
633,SE,2,20231007,2023,1009,35,08,05,04,4,04,2019100705,ステルク　　　　　　　　　　　　　　,00,1,1,03,04,3,20645,小林俊彦,946030,大久保　和夫　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白星散，袖白二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05542,00000,高松亮　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
634,SE,2,20231007,2023,1009,35,08,05,04,2,02,2019101916,アルバハール　　　　　　　　　　　　,00,1,1,01,04,3,20645,小林俊彦,000000,高橋　清彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，青一本輪，袖青縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05591,00000,塚本涼人,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
635,SE,2,20231007,2023,1009,35,08,05,04,8,10,2020100479,マルケイレダン　　　　　　　　　　　,00,1,1,01,03,3,05137,石川栄　,000000,熊谷　清則　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤星散，赤袖白縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,20439,00000,高野誠毅,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
636,SE,2,20231007,2023,1009,35,08,05,04,6,06,2020100986,メローラ　　　　　　　　　　　　　　,00,2,1,03,03,3,20723,永田幸宏,853030,小原　準一郎　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，桃ダイヤモンド，桃袖黒一本輪　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05560,00000,小林凌　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
637,SE,2,20231007,2023,1009,35,08,05,04,8,11,2020102662,サヴィトリ　　　　　　　　　　　　　,00,2,1,01,03,3,20642,工藤裕孝,000000,岩渕　瑞生　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白元禄，青袖白一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05552,00000,鈴木祐　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
638,SE,2,20231007,2023,1009,35,08,05,04,3,03,2020103546,クエイヴァー　　　　　　　　　　　　,00,2,1,01,03,3,05481,瀬戸幸一,893033,会田　裕一　　　　　　　　　　　　　　　　　　　　　　　　　　　,紫，黒縦縞，白袖紫一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05571,00000,菅原辰徳,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
639,SE,2,20231007,2023,1009,35,08,05,04,5,05,2020104064,ラストサミット　　　　　　　　　　　,00,2,1,07,03,3,05217,佐々木由,000000,武田興業　　　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，赤縦縞，袖黄一本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05183,00000,南郷家全,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
640,SE,2,20231007,2023,1009,35,08,05,04,6,07,2020105817,アルムダウン　　　　　　　　　　　　,00,2,1,04,03,3,20477,佐藤祐司,000000,北原　大史　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤縦縞，黒袖赤一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,510,000,0,0,21346,00000,佐々木志,　　　　,3,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
641,SE,2,20231007,2023,1009,35,08,05,04,7,09,2020106354,バンクサイド　　　　　　　　　　　　,00,1,1,03,03,3,20665,橘友和　,333031,大田　恭充　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05577,00000,岩本怜　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
642,SE,2,20231007,2023,1009,35,08,05,04,1,01,2020106411,フェルマータ　　　　　　　　　　　　,00,1,1,03,03,3,20665,橘友和　,530033,星野　隆男　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，赤袖，白星散　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05462,00000,大坪慎　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
643,SE,2,20231007,2023,1009,35,08,05,04,7,08,2020106670,ヴィクトリアスカイ　　　　　　　　　,00,2,1,07,03,3,05217,佐々木由,826033,欠畑　圭一　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，桃一文字　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05119,00000,阿部英俊,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-4
644,SE,2,20231007,2023,1009,35,08,05,05,4,04,2014106008,キセキノホシ　　　　　　　　　　　　,00,3,1,03,09,3,05199,佐藤敏彦,228031,小橋　亮太　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，赤袖，白星散　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05462,00000,大坪慎　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
645,SE,2,20231007,2023,1009,35,08,05,05,1,01,2017102555,ツルマルオーソ　　　　　　　　　　　,00,1,1,01,06,3,05157,及川良春,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，白袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05087,00000,関本淳　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
646,SE,2,20231007,2023,1009,35,08,05,05,6,06,2018100364,ボルドーアラン　　　　　　　　　　　,00,1,1,04,05,3,05217,佐々木由,000000,シグラップ・マネジメ　　　　　　　　　　　　　　　　　　　　　　,青，桃一文字　　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05119,00000,阿部英俊,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
647,SE,2,20231007,2023,1009,35,08,05,05,6,07,2018104006,シャドーボール　　　　　　　　　　　,00,1,1,04,05,3,05709,千葉博次,000000,下川　欣一　　　　　　　　　　　　　　　　　　　　　　　　　　　,黒，桃ダイヤモンド，桃袖黒一本輪　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05560,00000,小林凌　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
648,SE,2,20231007,2023,1009,35,08,05,05,7,09,2019105961,タイセイナトゥーラ　　　　　　　　　,00,2,1,04,04,3,05417,佐藤雅彦,000000,太田　浩彦　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，青一本輪，袖青縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05591,00000,塚本涼人,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
649,SE,2,20231007,2023,1009,35,08,05,05,2,02,2020100372,ハイネス　　　　　　　　　　　　　　,00,2,1,03,03,3,20645,小林俊彦,274008,佐藤　壽男　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤縦縞，黒袖赤一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,510,000,0,0,21346,00000,佐々木志,　　　　,3,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
650,SE,2,20231007,2023,1009,35,08,05,05,3,03,2020102217,アラタマシップ　　　　　　　　　　　,00,2,1,01,03,3,05157,及川良春,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,赤，白襷，白袖赤二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05294,00000,村上忍　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
651,SE,2,20231007,2023,1009,35,08,05,05,5,05,2020104200,タナマッキー　　　　　　　　　　　　,00,2,1,03,03,3,05417,佐藤雅彦,126031,田中　俊彰　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白星散，袖白二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05542,00000,高松亮　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
652,SE,2,20231007,2023,1009,35,08,05,05,7,08,2020106138,アークワルツ　　　　　　　　　　　　,00,2,1,03,03,3,05720,伊藤和忍,332803,アークフロンティア　　　　　　　　　　　　　　　　　　　　　　　,白，青襷，桃袖　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05463,00000,高橋悠里,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
653,SE,2,20231007,2023,1009,35,08,05,05,8,11,2020106214,アセットミューズ　　　　　　　　　　,00,2,1,01,03,3,05555,三野宮通,000000,中澤　加那子　　　　　　　　　　　　　　　　　　　　　　　　　　,緑，黄袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05577,00000,岩本怜　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
654,SE,2,20231007,2023,1009,35,08,05,05,8,10,2020109033,ストラダーレ　　　　　　　　　　　　,00,1,1,03,03,3,05762,千葉幸喜,000000,藤元　厚雄　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤星散，赤袖白縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,20439,00000,高野誠毅,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-5
655,SE,2,20231007,2023,1009,35,08,05,06,7,08,2013102729,サマニー　　　　　　　　　　　　　　,00,3,1,05,10,3,05720,伊藤和忍,778033,前田　敏文　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，青襷，桃袖　　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05463,00000,高橋悠里,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
656,SE,2,20231007,2023,1009,35,08,05,06,2,02,2014104992,ダンストンレガーメ　　　　　　　　　,00,2,1,03,09,3,05585,畠山信一,000000,伊藤　治子　　　　　　　　　　　　　　　　　　　　　　　　　　　,赤，白襷，白袖赤二本輪　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05294,00000,村上忍　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
657,SE,2,20231007,2023,1009,35,08,05,06,8,09,2017100569,メイショウカチゴマ　　　　　　　　　,00,1,1,03,06,3,05169,佐藤浩一,000000,横山　育生　　　　　　　　　　　　　　　　　　　　　　　　　　　,白，赤星散，赤袖白縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,20439,00000,高野誠毅,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
658,SE,2,20231007,2023,1009,35,08,05,06,1,01,2017106771,ケイリュウアサヒ　　　　　　　　　　,00,2,1,04,06,3,20642,工藤裕孝,000000,鎌田　隆哉　　　　　　　　　　　　　　　　　　　　　　　　　　　,青，白元禄，青袖白一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05552,00000,鈴木祐　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
659,SE,2,20231007,2023,1009,35,08,05,06,7,07,2018102893,チェリーブロード　　　　　　　　　　,00,2,1,04,05,3,20590,関本浩司,228031,小橋　亮太　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，青一本輪，袖青縦縞　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05591,00000,塚本涼人,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
660,SE,2,20231007,2023,1009,35,08,05,06,8,10,2019100143,ジャンヌノツルギ　　　　　　　　　　,00,2,1,03,04,3,20516,高橋純　,000000,遠藤　喜和　　　　　　　　　　　　　　　　　　　　　　　　　　　,黄，黒縦縞，黒袖黄二本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,20424,00000,坂口裕一,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
661,SE,2,20231007,2023,1009,35,08,05,06,5,05,2019100309,ホワイトスパイダー　　　　　　　　　,00,2,1,07,04,3,05358,新田守　,261033,谷　謙介　　　　　　　　　　　　　　　　　　　　　　　　　　　　,紫，黒縦縞，白袖紫一本輪　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,540,000,0,0,05571,00000,菅原辰徳,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
662,SE,2,20231007,2023,1009,35,08,05,06,3,03,2019101959,エムワンシゲタ　　　　　　　　　　　,00,1,1,05,04,3,20413,晴山厚司,000000,マネジメント・　　　　　　　　　　　　　　　　　　　　　　　　　,緑，白袖緑一本輪　　　　　　　　　　　　　　　　　　　　　　,　　　　　　　　　　　　　　　　　　　　　　　　　　　　　　,560,000,0,0,05087,00000,関本淳　,　　　　,0,0,   , ,   ,0,00,00,0,0,0000,   ,   ,   ,00,00,00,00,0000,00,00000000,00000000,000,000,000,000,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000000000　　　　　　　　　　　　　　　　　　,0000,0,0,00000,0000,0000,00,0,2023-1009-35-6
